"Account Name","Environment","Cloud Provider","Cloud Provider Identifier","Service","Rule ID","Rule Title","Check Status","Risk Level","Message","Region","Categories","Resource","Provider Resource ID","Tags","Failure Discovery Date","Failure Resolved Date","Last Updated Date","Rule Release Date","Rule Update Date","Resolution Page"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-132f1360 has 1 rules without description","us-west-2","security, operational-excellence","sg-132f1360","","","2020-08-17T14:48:06.039Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-1b04f271 has 1 rules without description","eu-west-2","security, operational-excellence","sg-1b04f271","","","2020-08-17T14:48:06.039Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-26127d4c has 1 rules without description","ap-south-1","security, operational-excellence","sg-26127d4c","","","2020-08-17T14:48:06.039Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-2867e153 has 1 rules without description","ap-northeast-1","security, operational-excellence","sg-2867e153","","","2020-08-17T14:48:06.039Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-2995cf51 has 1 rules without description","ap-southeast-2","security, operational-excellence","sg-2995cf51","","","2021-02-15T08:00:08.154Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-35668f4e has 1 rules without description","us-west-1","security, operational-excellence","sg-35668f4e","","","2020-08-17T14:48:06.039Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-831b66fb has 1 rules without description","ap-southeast-1","security, operational-excellence","sg-831b66fb","","","2020-08-17T14:48:06.039Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-8a22e6e7 has 1 rules without description","ap-northeast-2","security, operational-excellence","sg-8a22e6e7","","","2020-08-17T14:48:06.039Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-8f9896e4 has 1 rules without description","ca-central-1","security, operational-excellence","sg-8f9896e4","","","2020-08-17T14:48:06.039Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-aaf19bc2 has 1 rules without description","eu-west-3","security, operational-excellence","sg-aaf19bc2","","","2020-08-17T14:48:06.039Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-abaa73c6 has 1 rules without description","us-east-2","security, operational-excellence","sg-abaa73c6","","","2020-08-17T14:48:06.039Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-c7f723ae has 1 rules without description","eu-north-1","security, operational-excellence","sg-c7f723ae","","","2020-08-17T14:48:06.039Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-d37ae19f has 1 rules without description","us-east-1","security, operational-excellence","sg-d37ae19f","","","2020-08-17T14:48:06.039Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-dbf9d1b7 has 1 rules without description","eu-central-1","security, operational-excellence","sg-dbf9d1b7","","","2020-08-17T14:48:06.039Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-e270129b has 1 rules without description","sa-east-1","security, operational-excellence","sg-e270129b","","","2020-08-17T14:48:06.039Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"RTSL IT","","aws","608276989192","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-f708fb88 has 1 rules without description","eu-west-1","security, operational-excellence","sg-f708fb88","","","2020-08-17T14:48:06.039Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-akamai contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-05fdbcdd36c8f631c","","aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb, aws:cloudformation:logical-id=AllowAkamaiSecurityGroup, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb/fc82a420-0589-11ea-96cc-02542f7d6980","2021-01-01T06:29:18.702Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-database-sg contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-0ae2a806d9abaeb40","","AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb/fc82a420-0589-11ea-96cc-02542f7d6980, aws:cloudformation:logical-id=AllowDatabaseSecurityGroup","2020-11-28T06:28:32.708Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-dfir-fred-sg contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-05a0ba33d6f95fa4a","","AWS_Solutions=LandingZoneStackSet, aws:cloudformation:logical-id=DfirFredSecurityGroup, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb/fc82a420-0589-11ea-96cc-02542f7d6980, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb","2020-05-19T16:21:36.970Z","","2020-05-19T16:21:28.000Z","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-from-onprem-to-aws contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-01a2d7f07e8d28cd0","","aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:logical-id=OnPremSecurityGroup, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb/fc82a420-0589-11ea-96cc-02542f7d6980","2020-11-28T06:28:32.708Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-icmp contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-0c9c2aa74f61266e2","","aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:logical-id=IcmpSecurityGroup, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb/fc82a420-0589-11ea-96cc-02542f7d6980","2021-01-01T06:29:18.702Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-lambda-sg contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-060273afba9dbba74","","AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb/fc82a420-0589-11ea-96cc-02542f7d6980, aws:cloudformation:logical-id=AllowLambdaSecurityGroup, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb","2020-03-20T21:43:10.095Z","","2020-03-20T21:43:00.000Z","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-managed-elastic-search-sg contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-06331c27af4473d45","","aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:logical-id=AllowManagedElasticSearchSecurityGroup, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb/fc82a420-0589-11ea-96cc-02542f7d6980","2021-01-23T07:21:25.993Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-web contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-03f20d45874574112","","aws:cloudformation:logical-id=WebSecurityGroup, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb/fc82a420-0589-11ea-96cc-02542f7d6980, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb, AWS_Solutions=LandingZoneStackSet","2020-11-28T06:28:32.708Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group aws-endpoint-communications-443 contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-090b770160156249b","","aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb/fc82a420-0589-11ea-96cc-02542f7d6980, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:logical-id=SsmSecurityGroup","2020-11-28T06:28:32.708Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group default contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-0832f7509a41e6b17","","","2020-11-28T06:28:32.708Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group Encrypted eks cluster communication contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-0c80a930d44c58927","","aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb, aws:cloudformation:logical-id=EKSControlPlaneSecurityGroup, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb/fc82a420-0589-11ea-96cc-02542f7d6980","2021-01-01T06:29:18.702Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group ENT-STG-APP-JIRAEC2ACCESS contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-03003f0822e73c0a9","","Name=ENT-STG-APP-JIRAEC2ACCESS","2020-11-29T06:18:15.795Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group ENT-STG-APP-JIRAEFSACCESS contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-0663c28c08c85d345","","Name=ENT-STG-APP-JIRAEFSACCESS","2020-11-29T06:18:15.795Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group ENT-STG-DB-JIRADBACCESS contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-053271be9e444c148","","Name=ENT-STG-DB-JIRADBACCESS","2020-11-29T06:18:15.795Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group FMManagedSecurityGroup612f0eb9-b57f-4ba3-8ae7-eb6873115b0e-sg-0dc4783944c37ee90-vpc-0c13c969d3cb6bb10 contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-0c2248b761d2aecfb","","fms-policy-name=icsu-forensic-sg-policy, FMManaged=612f0eb9-b57f-4ba3-8ae7-eb6873115b0e","2020-04-27T15:26:18.247Z","","2020-04-27T15:26:08.000Z","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group FMManagedSecurityGroup8558c290-1b5a-43c8-bf0d-185398684f81-sg-0efd907e52cfff958-vpc-0c13c969d3cb6bb10 contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-08b90caf5da135018","","FMManaged=8558c290-1b5a-43c8-bf0d-185398684f81, fms-policy-name=allow-from-akamai-sg","2020-04-17T19:37:37.129Z","","2020-04-17T19:37:25.000Z","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group FMManagedSecurityGroup92f96f17-60a3-4397-bd49-97a0145090e8-sg-0fb73c8cf81e3ac29-vpc-0c13c969d3cb6bb10 contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-08c621284ec127f0b","","fms-policy-name=ISCU-Isolation_Security_Group, FMManaged=92f96f17-60a3-4397-bd49-97a0145090e8","2020-05-13T17:42:59.335Z","","2020-05-11T18:02:11.000Z","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group SC-704746150120-pp-ntwka2pt5ku5c-AkamaiSiteShieldGTMSecurityGroup-QPKH2NAN29MU contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-0f1178999bdd4faf1","","aws:servicecatalog:portfolioArn=arn:aws:catalog:ca-central-1:704746150120:portfolio/port-njdufoyllopos, aws:servicecatalog:provisioningArtifactIdentifier=pa-duiqdm6sfl25o, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/SC-704746150120-pp-ntwka2pt5ku5c/f02d8230-12e0-11ea-bef5-0a51958a168c, aws:servicecatalog:provisionedProductArn=arn:aws:servicecatalog:ca-central-1:704746150120:stack/JiraConfluenceALB/pp-ntwka2pt5ku5c, aws:servicecatalog:provisioningPrincipalArn=arn:aws:sts=704746150120:assumed-role/Administrator/Balaji.Yuvaraj@rci.rogers.ca, aws:cloudformation:logical-id=AkamaiSiteShieldGTMSecurityGroup, aws:cloudformation:stack-name=SC-704746150120-pp-ntwka2pt5ku5c, aws:servicecatalog:productArn=arn:aws:catalog:ca-central-1:520499752651:product/prod-zk3vrvrydz7og","2021-01-01T06:29:18.702Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group SC-704746150120-pp-ntwka2pt5ku5c-AkamaiSiteShieldSecurityGroup-EEOAOGMXYAOJ contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-05a04d259daac8782","","aws:servicecatalog:provisioningArtifactIdentifier=pa-duiqdm6sfl25o, aws:servicecatalog:productArn=arn:aws:catalog:ca-central-1:520499752651:product/prod-zk3vrvrydz7og, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/SC-704746150120-pp-ntwka2pt5ku5c/f02d8230-12e0-11ea-bef5-0a51958a168c, aws:cloudformation:stack-name=SC-704746150120-pp-ntwka2pt5ku5c, aws:servicecatalog:portfolioArn=arn:aws:catalog:ca-central-1:704746150120:portfolio/port-njdufoyllopos, aws:servicecatalog:provisioningPrincipalArn=arn:aws:sts=704746150120:assumed-role/Administrator/Balaji.Yuvaraj@rci.rogers.ca, aws:cloudformation:logical-id=AkamaiSiteShieldSecurityGroup, aws:servicecatalog:provisionedProductArn=arn:aws:servicecatalog:ca-central-1:704746150120:stack/JiraConfluenceALB/pp-ntwka2pt5ku5c","2021-01-01T06:29:18.702Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group SC-704746150120-pp-ntwka2pt5ku5c-AkamaiSiteShieldStagingSecurityGroup-1K9863BH11GLK contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-012c999ce79fb5719","","aws:cloudformation:logical-id=AkamaiSiteShieldStagingSecurityGroup, aws:servicecatalog:productArn=arn:aws:catalog:ca-central-1:520499752651:product/prod-zk3vrvrydz7og, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/SC-704746150120-pp-ntwka2pt5ku5c/f02d8230-12e0-11ea-bef5-0a51958a168c, aws:cloudformation:stack-name=SC-704746150120-pp-ntwka2pt5ku5c, aws:servicecatalog:provisionedProductArn=arn:aws:servicecatalog:ca-central-1:704746150120:stack/JiraConfluenceALB/pp-ntwka2pt5ku5c, aws:servicecatalog:provisioningPrincipalArn=arn:aws:sts=704746150120:assumed-role/Administrator/Balaji.Yuvaraj@rci.rogers.ca, aws:servicecatalog:portfolioArn=arn:aws:catalog:ca-central-1:704746150120:portfolio/port-njdufoyllopos, aws:servicecatalog:provisioningArtifactIdentifier=pa-duiqdm6sfl25o","2021-01-01T06:29:18.702Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group SC-704746150120-pp-ntwka2pt5ku5c-EC2InternetFacingALBSecurityGroup-WBDBVCD49FFV contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-05931b725de476d8b","","aws:servicecatalog:portfolioArn=arn:aws:catalog:ca-central-1:704746150120:portfolio/port-njdufoyllopos, aws:servicecatalog:provisionedProductArn=arn:aws:servicecatalog:ca-central-1:704746150120:stack/JiraConfluenceALB/pp-ntwka2pt5ku5c, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/SC-704746150120-pp-ntwka2pt5ku5c/f02d8230-12e0-11ea-bef5-0a51958a168c, aws:cloudformation:stack-name=SC-704746150120-pp-ntwka2pt5ku5c, aws:servicecatalog:provisioningPrincipalArn=arn:aws:sts=704746150120:assumed-role/Administrator/Balaji.Yuvaraj@rci.rogers.ca, aws:servicecatalog:provisioningArtifactIdentifier=pa-duiqdm6sfl25o, aws:cloudformation:logical-id=EC2InternetFacingALBSecurityGroup, aws:servicecatalog:productArn=arn:aws:catalog:ca-central-1:520499752651:product/prod-zk3vrvrydz7og","2021-01-01T06:29:18.702Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-012c999ce79fb5719 has 11 rules without description","ca-central-1","security, operational-excellence","sg-012c999ce79fb5719","","aws:cloudformation:logical-id=AkamaiSiteShieldStagingSecurityGroup, aws:servicecatalog:productArn=arn:aws:catalog:ca-central-1:520499752651:product/prod-zk3vrvrydz7og, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/SC-704746150120-pp-ntwka2pt5ku5c/f02d8230-12e0-11ea-bef5-0a51958a168c, aws:cloudformation:stack-name=SC-704746150120-pp-ntwka2pt5ku5c, aws:servicecatalog:provisionedProductArn=arn:aws:servicecatalog:ca-central-1:704746150120:stack/JiraConfluenceALB/pp-ntwka2pt5ku5c, aws:servicecatalog:provisioningPrincipalArn=arn:aws:sts=704746150120:assumed-role/Administrator/Balaji.Yuvaraj@rci.rogers.ca, aws:servicecatalog:portfolioArn=arn:aws:catalog:ca-central-1:704746150120:portfolio/port-njdufoyllopos, aws:servicecatalog:provisioningArtifactIdentifier=pa-duiqdm6sfl25o","2021-01-01T06:29:18.702Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-01a2d7f07e8d28cd0 has 5 rules without description","ca-central-1","security, operational-excellence","sg-01a2d7f07e8d28cd0","","aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:logical-id=OnPremSecurityGroup, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb/fc82a420-0589-11ea-96cc-02542f7d6980","2021-01-01T06:29:18.702Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-03003f0822e73c0a9 has 1 rules without description","ca-central-1","security, operational-excellence","sg-03003f0822e73c0a9","","Name=ENT-STG-APP-JIRAEC2ACCESS","2021-01-01T06:29:18.702Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-034fe6f53f1e903e0 has 1 rules without description","ca-central-1","security, operational-excellence","sg-034fe6f53f1e903e0","","AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb/fc82a420-0589-11ea-96cc-02542f7d6980, aws:cloudformation:logical-id=NoIngressSG, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb","2021-01-01T06:29:18.702Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"ENT-STG","Staging","aws","704746150120","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-03f20d45874574112 has 3 rules without description","ca-central-1","security, operational-excellence","sg-03f20d45874574112","","aws:cloudformation:logical-id=WebSecurityGroup, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:704746150120:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb/fc82a420-0589-11ea-96cc-02542f7d6980, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-a259d27b-25e8-4b4f-9060-b22638de80eb, AWS_Solutions=LandingZoneStackSet","2020-11-28T06:28:32.708Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
